Alignment Data
x,y,z,zd
12.3973872678,-0.0003651510,3.7289485689,0.0000508911
12.3931592767,-0.0003957058,3.7262396996,0.0001272388
12.3889898854,-0.0003638377,3.7234468256,0.0000797590
12.3847916766,-0.0003825723,3.7206928056,0.0000888810
12.3801446989,-0.0003749239,3.7176484316,0.0001015801
12.3759725258,-0.0003735719,3.7148339656,0.0000305438
12.3719716203,-0.0003791344,3.7122588603,0.0000851051
12.3681357314,-0.0003794434,3.7097039998,0.0000503977
12.3640243907,-0.0003746149,3.7070459643,0.0000923391
12.3603236170,-0.0003786322,3.7046176416,0.0000933528
12.3566256249,-0.0003731470,3.7021608143,0.0000630746
12.3529414983,-0.0003874394,3.6997570569,0.0000758111
12.3489380424,-0.0003586229,3.6971184534,0.0000620739
12.3452352969,-0.0004055946,3.6947120295,0.0000823487
12.3414625980,-0.0003529059,3.6922108984,0.0000527699
12.3376740623,-0.0003908000,3.6897086833,0.0000314696
12.3335108414,-0.0003708293,3.6870299046,0.0000777997
12.3297413482,-0.0003964784,3.6845298533,0.0000440783
12.3259384796,-0.0003725290,3.6820303425,0.0000317169
12.3220544156,-0.0003786322,3.6795200135,0.0000605832
12.3181525065,-0.0003690525,3.6769634508,0.0000538062
12.3138421945,-0.0003705203,3.6741056813,0.0000114467
12.3099452278,-0.0003734174,3.6715848074,0.0000348590
12.3060505400,-0.0003766622,3.6690606890,0.0000524617
12.3021206633,-0.0003788254,3.6664855080,0.0000408737
12.2977583955,-0.0003725676,3.6636102785,0.0000100146
12.2937882663,-0.0003767008,3.6610855780,0.0000728172
12.2898303446,-0.0003701340,3.6585051047,0.0000707734
12.2858449219,-0.0003592023,3.6558492743,0.0000101603
12.2814099158,-0.0003843492,3.6529930061,0.0000405351
12.2773334832,-0.0003536399,3.6503845263,0.0000840737
12.2733358501,-0.0003763918,3.6478270323,0.0001261793
12.2694444052,-0.0003500475,3.6452348970,0.0000634945
12.2651645633,-0.0003769712,3.6424455699,0.0000548252
12.2612687129,-0.0003700568,3.6398948779,0.0000341681
12.2573542812,-0.0003586615,3.6373708361,0.0000511333
12.2534743445,-0.0003713315,3.6348374479,0.0000352757
12.2492182181,-0.0003637991,3.6320474656,0.0000056765
12.2453362691,-0.0003610565,3.6295983559,0.0000731368
12.2414111372,-0.0003636445,3.6270411737,0.0000594185
12.2374745335,-0.0003579662,3.6244500405,0.0000180709
12.2331914802,-0.0003746149,3.6217206970,0.0000616462
12.2293870944,-0.0003417811,3.6192681916,0.0000710564
12.2255996671,-0.0003738037,3.6167974162,0.0000501859
12.2217641475,-0.0003559576,3.6143183745,0.0000511056
12.2178722713,-0.0003634900,3.6117897367,0.0000377836
12.2135743083,-0.0003624857,3.6089709391,-0.0000045139
12.2097367007,-0.0003551077,3.6065305214,0.0000330508
12.2058848395,-0.0003659236,3.6040797516,0.0000683972
12.2019157066,-0.0003434807,3.6015222593,0.0000715915
12.1974790712,-0.0003668893,3.5986035740,0.0000138530
12.1934975378,-0.0003377637,3.5960490555,0.0000255994
12.1895822117,-0.0003687821,3.5935348234,0.0000338389
12.1857278372,-0.0003374161,3.5910976501,0.0000787857
12.1814260465,-0.0003486955,3.5882980871,0.0000481957
12.1774748333,-0.0003372230,3.5857943217,0.0000865625
12.1735180601,-0.0003467255,3.5832090971,0.0000459122
12.1695623264,-0.0003239735,3.5807103917,0.0000899775
12.1652343840,-0.0003399269,3.5778861468,0.0000464595
12.1612862599,-0.0003413175,3.5753796777,0.0000754954
12.1573371696,-0.0003278363,3.5728743676,0.0001051780
12.1534781978,-0.0003454894,3.5703841622,0.0000910205
12.1493092038,-0.0003443691,3.5676899713,0.0000705816
12.1454765750,-0.0003299223,3.5652113934,0.0000489148
12.1415665752,-0.0003480774,3.5627077450,0.0000506737
