Alignment Data
x,y,z,zd
11.8465787606,0.0011674326,-2.8436932116,0.0002345580
11.8456233181,0.0011564675,-2.8425370907,0.0001843119
11.8443460022,0.0011934940,-2.8409417212,0.0001677954
11.8422936068,0.0011558113,-2.8383479269,0.0001737023
11.8393472661,0.0011923360,-2.8346499049,0.0001611999
11.8352038701,0.0011760816,-2.8294172527,0.0001848181
11.8308901054,0.0011718734,-2.8240117755,0.0001782643
11.8263038349,0.0011836109,-2.8182737993,0.0001748072
11.8217443299,0.0011682059,-2.8125791867,0.0001742023
11.8174274638,0.0011861209,-2.8072064436,0.0001664550
11.8130601145,0.0011519904,-2.8018070776,0.0001338964
11.8093269770,0.0011851947,-2.7971901698,0.0001168322
11.8056517938,0.0011617203,-2.7926374769,0.0001156925
11.8019510537,0.0011759288,-2.7880555790,0.0001203036
11.7977545654,0.0011651955,-2.7828643843,0.0001309784
11.7938272393,0.0011628019,-2.7780273510,0.0001293155
11.7897644758,0.0011821841,-2.7730320384,0.0001287533
11.7856062332,0.0011513353,-2.7679170470,0.0001406282
11.7810715465,0.0011785938,-2.7623369173,0.0001673635
11.7770772226,0.0011577449,-2.7574563479,0.0001663690
11.7732248278,0.0011647720,-2.7527434227,0.0001801107
11.7694606873,0.0011666255,-2.7482081475,0.0001322954
11.7653092415,0.0011779383,-2.7431621707,0.0001332629
11.7615316209,0.0011508732,-2.7385822905,0.0001311910
11.7577636094,0.0011936141,-2.7339986067,0.0001528934
11.7539324454,0.0011526110,-2.7293591180,0.0001624166
11.7495685332,0.0011951203,-2.7241231255,0.0001350247
11.7454505999,0.0011429590,-2.7191712140,0.0001303472
11.7413400014,0.0011940010,-2.7142217441,0.0001418502
11.7373186670,0.0011493686,-2.7093682453,0.0001740336
11.7330161982,0.0011853529,-2.7042130667,0.0001811471
11.7291583690,0.0011496778,-2.6996264746,0.0001607262
11.7253127054,0.0011780561,-2.6950595428,0.0001436592
11.7214195837,0.0011530759,-2.6904079173,0.0001633109
11.7175389467,0.0011685971,-2.6858004012,0.0001623033
11.7132986012,0.0011740027,-2.6807790351,0.0001577477
11.7093650481,0.0011468217,-2.6761330458,0.0001505511
11.7053647385,0.0011753158,-2.6713973741,0.0001630439
11.7013564729,0.0011511464,-2.6666365487,0.0002003399
11.6969981323,0.0011538107,-2.6615208342,0.0001902367
11.6930962242,0.0011760500,-2.6569462955,0.0001848069
11.6892710888,0.0011402205,-2.6525007872,0.0001487227
11.6854480666,0.0011758960,-2.6480287281,0.0001498335
11.6812215091,0.0011616106,-2.6430692946,0.0001758573
11.6774041353,0.0011544680,-2.6386172813,0.0001806048
11.6735594505,0.0011801051,-2.6341861524,0.0001408147
11.6696124967,0.0011387157,-2.6296356519,0.0001099602
11.6651590751,0.0011835418,-2.6244706578,0.0001160489
11.6611310353,0.0011459747,-2.6197884614,0.0001414922
11.6571901112,0.0011761291,-2.6152434796,0.0001390544
11.6533131670,0.0011538129,-2.6107806650,0.0001365614
11.6491039855,0.0011542378,-2.6059789603,0.0000995921
11.6452359740,0.0011765158,-2.6015501827,0.0000903963
11.6413148341,0.0011501456,-2.5970410940,0.0001088428
11.6374262457,0.0011726939,-2.5925779938,0.0001268130
11.6332173424,0.0011490263,-2.5877669856,0.0001357370
11.6293338874,0.0011665554,-2.5833879508,0.0000924795
11.6253740123,0.0011632737,-2.5788747988,0.0001046656
11.6213578937,0.0011490270,-2.5743083426,0.0001148191
11.6173122703,0.0011770579,-2.5696814786,0.0001606404
11.6129974223,0.0011381394,-2.5647929999,0.0001728432
11.6090692074,0.0011742398,-2.5603914162,0.0001437215
11.6051784814,0.0011497228,-2.5560269721,0.0001278185
11.6013171688,0.0011597229,-2.5516783014,0.0001371931
11.5971593586,0.0011736999,-2.5469982859,0.0001535269
11.5934380532,0.0011437003,-2.5428391749,0.0001462979
11.5896715209,0.0011732370,-2.5386758897,0.0001000349
11.5858172231,0.0011564033,-2.5343763531,0.0000996407
11.5814754042,0.0011540097,-2.5295365406,0.0001049558
11.5775343679,0.0011796083,-2.5251553402,0.0001064505
11.5736381971,0.0011448210,-2.5208269985,0.0001128971
11.5696810445,0.0011860179,-2.5164684332,0.0000900107
11.5652874730,0.0011503427,-2.5115881366,0.0001151495
11.5613429124,0.0011778331,-2.5072457911,0.0001070372
11.5574931679,0.0011662890,-2.5029980620,0.0001166217
11.5537036602,0.0011649378,-2.4988382783,0.0001120303
11.5494563245,0.0011850924,-2.4941776543,0.0001139337
11.5454762241,0.0011509229,-2.4898103534,0.0001240195
11.5414365246,0.0011853245,-2.4853956753,0.0001245269
11.5374354756,0.0011501897,-2.4810290319,0.0001274308
11.5331227265,0.0011769852,-2.4763293185,0.0001325791
11.5292317112,0.0011522751,-2.4720872055,0.0001472947
11.5253323812,0.0011797656,-2.4678917669,0.0001139999
11.5214419971,0.0011462524,-2.4636718284,0.0001225560
11.5175687223,0.0011793799,-2.4594844683,0.0001246413
11.5133051169,0.0011596119,-2.4548963602,0.0001144199
11.5094179121,0.0011712337,-2.4506978983,0.0001284543
11.5054748218,0.0011522764,-2.4464705865,0.0001189040
11.5015206542,0.0011738982,-2.4422335972,0.0001149302
11.4972351374,0.0011550182,-2.4376377200,0.0001232537
11.4933905027,0.0011655589,-2.4335284961,0.0001246492
11.4895309007,0.0011556364,-2.4294261309,0.0001105642
11.4856103328,0.0011567949,-2.4252335650,0.0001292034
11.4812677060,0.0011655596,-2.4206172303,0.0001311340
11.4773593514,0.0011469884,-2.4164605029,0.0001428445
11.4735298450,0.0011713129,-2.4124239863,0.0001252494
11.4696710889,0.0011434367,-2.4083816432,0.0000897807
11.4653440525,0.0011818926,-2.4038390836,0.0000683320
11.4613871877,0.0011313522,-2.3996486079,0.0000932299
11.4574880845,0.0011766034,-2.3955380873,0.0001064451
11.4536369457,0.0011378391,-2.3915120873,0.0000927802
11.4493259592,0.0011642101,-2.3870336373,0.0000577374
11.4453224898,0.0011503107,-2.3828481851,0.0000596994
11.4413742597,0.0011535541,-2.3787057626,0.0000839259
11.4375087688,0.0011605042,-2.3746674338,0.0000976255
11.4333213726,0.0011417785,-2.3703345849,0.0000787772
11.4294362866,0.0011671456,-2.3663060196,0.0000773312
11.4254348468,0.0011347519,-2.3621505043,0.0000896737
11.4214570647,0.0011641731,-2.3581898944,-0.0000608222
11.4175200392,0.0011456404,-2.3539556103,0.0001118837
11.4132460756,0.0011416638,-2.3495619730,0.0001046730
11.4093804814,0.0011585367,-2.3456150679,0.0000786726
11.4055130263,0.0011406990,-2.3416408938,0.0000850878
11.4016300200,0.0011492321,-2.3376628006,0.0000865620
11.3973647118,0.0011632864,-2.3332772538,0.0001121424
11.3934789765,0.0011327460,-2.3293144138,0.0001104372
11.3895408657,0.0011633641,-2.3253210553,0.0000930296
11.3855794358,0.0011402754,-2.3212916874,0.0000951834
11.3812058743,0.0011503916,-2.3168512743,0.0000979024
11.3772400837,0.0011554111,-2.3128126334,0.0001202856
11.3733058522,0.0011392723,-2.3088489120,0.0001069144
11.3693866754,0.0011678441,-2.3048955550,0.0001055229
11.3650446078,0.0011328248,-2.3005428915,0.0000849818
11.3611460243,0.0011640221,-2.2966440539,0.0000646839
11.3573523643,0.0011459528,-2.2928413639,0.0000604153
11.3535909050,0.0011576133,-2.2890806939,0.0000529588
