Alignment Data
x,y,z,zd
12.6506753953,0.0009780550,4.3819074961,0.0000870643
12.6504092037,0.0009900682,4.3817291100,0.0001021904
12.6488160668,0.0009935447,4.3805781862,0.0001093236
12.6474409911,0.0009919224,4.3795917086,0.0001222515
12.6453373320,0.0009959010,4.3780523396,0.0001115675
12.6420934999,0.0009924631,4.3756930622,0.0001089111
12.6384124651,0.0009947036,4.3730240503,0.0001132567
12.6342946886,0.0009931971,4.3700060233,0.0000846534
12.6299441749,0.0009956306,4.3668598193,0.0000955524
12.6254679999,0.0009917292,4.3636045884,0.0000872396
12.6206596935,0.0009866304,4.3601214602,0.0000903959
12.6165543184,0.0009899910,4.3571409745,0.0000852568
12.6126975605,0.0009861282,4.3543532056,0.0000915821
12.6090061733,0.0009897979,4.3516873610,0.0000990559
12.6049618718,0.0009819565,4.3487691331,0.0001086401
12.6012128876,0.0009879824,4.3460482529,0.0001007640
12.5973152980,0.0009869394,4.3432245274,0.0000965462
12.5933413384,0.0009917293,4.3403415577,0.0000872413
12.5888617651,0.0009884846,4.3371107752,0.0000944282
12.5847375020,0.0009876734,4.3341489844,0.0001125432
12.5806392341,0.0009919997,4.3311777671,0.0001012770
12.5766401272,0.0009856648,4.3282816283,0.0000923452
12.5723978506,0.0009930427,4.3252132812,0.0000855480
12.5685769024,0.0009884460,4.3224733256,0.0001020088
12.5647218058,0.0009923474,4.3197067214,0.0001154262
12.5608378908,0.0009858965,4.3169018429,0.0001103066
12.5565919071,0.0009912658,4.3138540439,0.0001220667
12.5527694114,0.0009897980,4.3110839996,0.0001053540
12.5489615565,0.0009892186,4.3083326482,0.0000957786
12.5450915102,0.0009872872,4.3055565433,0.0001051968
12.5407425036,0.0009822656,4.3024465667,0.0001242403
12.5367885159,0.0009871327,4.2996051925,0.0001265369
12.5329515359,0.0009804114,4.2968527230,0.0001325495
12.5290990627,0.0009787118,4.2940483434,0.0000967610
12.5252186637,0.0009750036,4.2912680674,0.0001041028
12.5209044609,0.0009759306,4.2881773997,0.0001114626
12.5170072576,0.0009779007,4.2853784690,0.0001100009
12.5131344286,0.0009712567,4.2825874547,0.0000979148
12.5092317016,0.0009728791,4.2797908031,0.0001005904
12.5048193031,0.0009714885,4.2766236662,0.0000970816
12.5007602062,0.0009711022,4.2737207319,0.0001032695
12.4967224703,0.0009745014,4.2708229715,0.0000981869
12.4927599847,0.0009721452,4.2679947680,0.0001076511
12.4884385586,0.0009655012,4.2649124817,0.0001188398
12.4845354058,0.0009789823,4.2621122372,0.0001115359
12.4806376616,0.0009699434,4.2593197176,0.0001070333
12.4767548279,0.0009780939,4.2565381657,0.0001017839
12.4725225952,0.0009750809,4.2535114527,0.0001000099
12.4686864252,0.0009713340,4.2507612990,0.0000906406
12.4648045584,0.0009775531,4.2480005267,0.0001022615
12.4608856462,0.0009687846,4.2452092056,0.0001087318
12.4565265938,0.0009827678,4.2420910000,0.0001012903
12.4525357161,0.0009676258,4.2392532964,0.0001104554
12.4485278010,0.0009684756,4.2363797115,0.0000947805
12.4445592497,0.0009737676,4.2335488033,0.0000926158
12.4402860709,0.0009655399,4.2305113165,0.0000997881
12.4365231421,0.0009761239,4.2278339631,0.0001024896
12.4327834295,0.0009578530,4.2251700114,0.0001010870
12.4289943089,0.0009670464,4.2224578979,0.0000857095
12.4251479420,0.0009658489,4.2197286010,0.0000928743
12.4207517294,0.0009612522,4.2166052607,0.0000959233
12.4167401466,0.0009675099,4.2137690635,0.0001114151
12.4127211072,0.0009578530,4.2109074910,0.0001057155
12.4087216142,0.0009648446,4.2080673144,0.0001064110
12.4043889836,0.0009669692,4.2049741344,0.0000894839
12.4004991979,0.0009629519,4.2022254508,0.0001015177
12.3966916912,0.0009740380,4.1995265860,0.0001039588
12.3929110695,0.0009661194,4.1968335133,0.0000921262
12.3886798422,0.0009717976,4.1938497480,0.0001079992
12.3846941401,0.0009678576,4.1910278780,0.0001105750
12.3806522706,0.0009739222,4.1881584652,0.0001042875
12.3766834871,0.0009676645,4.1853375981,0.0000936750
12.3724454218,0.0009710251,4.1823435589,0.0000993624
12.3686520919,0.0009721453,4.1796609921,0.0001006825
12.3648188199,0.0009714114,4.1769529362,0.0001037628
12.3609175221,0.0009694800,4.1741982270,0.0001072587
12.3566201987,0.0009653082,4.1711474142,0.0000934220
12.3527844531,0.0009696732,4.1684247581,0.0000804598
12.3489198146,0.0009667375,4.1657022587,0.0000870371
12.3450134191,0.0009683985,4.1629670160,0.0001093091
12.3407169447,0.0009577372,4.1599093278,0.0000832742
12.3368417979,0.0009603639,4.1571674007,0.0000746108
12.3329906792,0.0009599776,4.1544551739,0.0000776723
12.3291119409,0.0009592823,4.1517252977,0.0000815224
12.3251608518,0.0009624112,4.1489666129,0.0001064878
12.3207508474,0.0009589347,4.1458462836,0.0000918541
12.3167595052,0.0009615228,4.1430366946,0.0000919647
12.3128532244,0.0009546856,4.1402909070,0.0000949331
12.3089998263,0.0009629134,4.1375819626,0.0000964994
12.3047351846,0.0009627975,4.1345930607,0.0001061859
12.3008066913,0.0009615614,4.1318249494,0.0000991970
12.2968691983,0.0009631065,4.1290636751,0.0001043016
12.2929808799,0.0009582781,4.1263346872,0.0001060943
12.2886694181,0.0009673942,4.1232956150,0.0000937576
12.2847091345,0.0009616387,4.1205274286,0.0001046431
12.2807435193,0.0009675101,4.1177481955,0.0001071387
12.2768438432,0.0009614456,4.1150046081,0.0000979693
12.2726282208,0.0009656560,4.1120467942,0.0000949320
12.2687740500,0.0009616773,4.1093431021,0.0000915993
12.2648175526,0.0009590120,4.1065919867,0.0001114714
12.2608341289,0.0009599005,4.1037954123,0.0001036525
12.2565334827,0.0009617932,4.1007638704,0.0000817227
12.2527004039,0.0009556900,4.0980858230,0.0000850080
12.2488314394,0.0009573510,4.0953950705,0.0000996640
12.2448513379,0.0009551106,4.0926066066,0.0000932463
12.2404133286,0.0009531406,4.0895052030,0.0000926747
12.2364496436,0.0009541836,4.0867206000,0.0000763469
12.2325478432,0.0009483122,4.0839900667,0.0000698119
12.2287014755,0.0009593211,4.0813055690,0.0000695858
12.2248474599,0.0009539518,4.0786207632,0.0000733683
12.2205478197,0.0009517887,4.0756232484,0.0000741059
12.2166255856,0.0009571966,4.0729000158,0.0000848406
12.2126830312,0.0009628749,4.0701436836,0.0000755728
12.2086850834,0.0009643041,4.0673576533,0.0000741118
12.2042589720,0.0009569648,4.0642764871,0.0000744487
12.2003449645,0.0009664673,4.0615451809,0.0000669903
12.1965240160,0.0009595143,4.0589000779,0.0000799579
12.1927974755,0.0009703301,4.0563081145,0.0000794215
12.1886371325,0.0009669694,4.0534295130,0.0000927852
12.1847657330,0.0009636088,4.0507317683,0.0000850846
12.1808207847,0.0009738838,4.0479974512,0.0000908568
12.1768419968,0.0009630681,4.0452286069,0.0000845239
12.1725203777,0.0009725705,4.0422454216,0.0001006477
12.1685996499,0.0009634543,4.0395292564,0.0001044543
12.1646641652,0.0009592439,4.0367965222,0.0001008671
12.1607462183,0.0009670467,4.0340811286,0.0001014014
12.1565263082,0.0009582010,4.0311518171,0.0000961611
12.1527431389,0.0009648450,4.0285469178,0.0001116653
12.1489474913,0.0009534111,4.0259143648,0.0001071725
12.1450724602,0.0009580079,4.0232181641,0.0000929752
12.1407081933,0.0009534112,4.0201902931,0.0000844864
12.1367337704,0.0009560765,4.0174358540,0.0000785817
12.1328216949,0.0009602869,4.0147297292,0.0000768163
12.1288882589,0.0009577375,4.0120254214,0.0000905761
12.1249305626,0.0009570808,4.0092885549,0.0000874703
12.1205642879,0.0009564628,4.0062793003,0.0000929541
12.1166250177,0.0009637634,4.0035588860,0.0000913267
12.1127209383,0.0009608664,4.0008592912,0.0000851820
12.1088446723,0.0009628750,3.9981869225,0.0000860409
12.1045756255,0.0009664674,3.9952316588,0.0000736906
12.1006841793,0.0009598234,3.9925627673,0.0000863222
12.0967903364,0.0009729569,3.9898744473,0.0000801373
12.0928929026,0.0009649996,3.9872035089,0.0000927687
12.0885805148,0.0009655017,3.9842302488,0.0000875814
12.0846371504,0.0009651541,3.9815215001,0.0000918043
12.0807088510,0.0009640725,3.9788167670,0.0000886201
12.0768120335,0.0009655017,3.9761270563,0.0000777639
12.0725484739,0.0009612913,3.9732064759,0.0000869635
12.0686632076,0.0009603256,3.9705416382,0.0000908715
12.0647344066,0.0009542997,3.9678482217,0.0000950543
12.0607905781,0.0009613300,3.9651375407,0.0000912281
12.0564732463,0.0009491622,3.9621739748,0.0000896534
12.0525793652,0.0009478875,3.9594982452,0.0000843044
12.0487083917,0.0009530636,3.9568500141,0.0000897163
12.0448347533,0.0009490850,3.9542058003,0.0000999474
12.0405511831,0.0009474240,3.9512697703,0.0000980775
12.0366527050,0.0009501666,3.9485935382,0.0000911351
12.0327849370,0.0009466901,3.9459378135,0.0000826470
12.0288632434,0.0009607892,3.9432569090,0.0000848433
12.0248552139,0.0009498962,3.9405122811,0.0000813005
12.0204691227,0.0009502438,3.9375161967,0.0000835994
12.0165153665,0.0009548405,3.9348065578,0.0000756686
12.0126433499,0.0009476172,3.9321615318,0.0000754621
12.0088140573,0.0009625661,3.9295539289,0.0000824881
12.0045987067,0.0009452222,3.9266808122,0.0000864442
12.0007095005,0.0009617163,3.9240355160,0.0000945427
11.9968387579,0.0009530637,3.9213821465,0.0000809482
11.9930068376,0.0009554200,3.9187621067,0.0000731999
11.9887565286,0.0009581626,3.9158842791,0.0000917161
11.9848338691,0.0009559608,3.9132071975,0.0000866109
11.9809018241,0.0009605189,3.9105445230,0.0001012529
11.9769747222,0.0009520980,3.9078635406,0.0000931701
11.9726829628,0.0009573128,3.9049416836,0.0000912065
11.9687789609,0.0009556518,3.9022768827,0.0000813990
11.9648721028,0.0009553428,3.8996461484,0.0001065610
11.9609170724,0.0009592828,3.8969558199,0.0001038174
11.9565594117,0.0009487761,3.8939867686,0.0000947200
11.9525895088,0.0009562699,3.8912830769,0.0000864703
11.9486150479,0.0009500508,3.8885794243,0.0000802805
11.9445914519,0.0009547248,3.8858587415,0.0000893126
11.9401537922,0.0009509392,3.8828632760,0.0001031970
11.9362057535,0.0009498190,3.8801804396,0.0000965529
11.9323445529,0.0009473469,3.8775578122,0.0000902289
11.9285135222,0.0009487375,3.8749656957,0.0000929707
11.9246302269,0.0009512097,3.8723474341,0.0001039489
11.9203094191,0.0009456473,3.8694245349,0.0001053090
11.9164302180,0.0009503212,3.8668026806,0.0001077594
11.9125665445,0.0009456086,3.8641722122,0.0000900752
11.9087062717,0.0009536819,3.8615673509,0.0000946846
11.9044340598,0.0009461494,3.8586891747,0.0001032628
11.9005301739,0.0009544158,3.8560426021,0.0000934800
11.8966520161,0.0009537978,3.8534301330,0.0000993989
11.8928370552,0.0009548793,3.8508592191,0.0001032084
11.8885810662,0.0009521368,3.8479779511,0.0000931486
11.8846155687,0.0009452224,3.8453132293,0.0001025552
11.8806119039,0.0009587035,3.8426015423,0.0000896509
11.8766806312,0.0009519823,3.8399547396,0.0000917757
11.8724811573,0.0009497805,3.8371288930,0.0000944147
11.8686628367,0.0009503599,3.8345745099,0.0001107594
11.8647426494,0.0009513642,3.8319227619,0.0000972935
11.8607577593,0.0009518278,3.8292402733,0.0000955640
11.8563985935,0.0009459177,3.8263135895,0.0001001938
11.8525057951,0.0009480036,3.8236965624,0.0000997834
11.8485857257,0.0009491238,3.8210783785,0.0001155091
11.8445742207,0.0009464972,3.8183860808,0.0001174796
11.8401970906,0.0009484672,3.8154281118,0.0000981015
11.8362778312,0.0009449907,3.8127924694,0.0000925574
11.8324340149,0.0009488921,3.8102219420,0.0001004899
11.8286431199,0.0009517119,3.8076790271,0.0000995556
11.8248223267,0.0009509008,3.8051263038,0.0001078769
11.8205699302,0.0009548794,3.8022639207,0.0000946764
11.8166884887,0.0009514029,3.7996598311,0.0000901553
11.8128364440,0.0009590126,3.7970809994,0.0000901956
11.8089659344,0.0009613689,3.7944859082,0.0000853278
11.8046230316,0.0009546091,3.7915848296,0.0000894021
11.8006354373,0.0009656952,3.7889112614,0.0000821821
11.7966768545,0.0009598238,3.7862711017,0.0000879095
11.7927687198,0.0009720302,3.7836496705,0.0000776065
11.7885099896,0.0009557293,3.7808068700,0.0000790027
11.7846048695,0.0009682833,3.7782108532,0.0000899456
11.7806838331,0.0009676653,3.7755856765,0.0000813183
11.7767781339,0.0009636480,3.7729920162,0.0000929407
11.7724891959,0.0009679357,3.7701364320,0.0000970904
11.7685658807,0.0009588968,3.7675143839,0.0000899034
11.7646076449,0.0009689014,3.7648751498,0.0000877507
11.7606200897,0.0009659657,3.7622133228,0.0000814703
11.7562937983,0.0009645751,3.7593476600,0.0000957251
11.7524399770,0.0009625278,3.7567806461,0.0000930527
11.7485859625,0.0009571972,3.7542138641,0.0000897392
11.7446784847,0.0009649614,3.7516045984,0.0000784796
11.7403227966,0.0009566950,3.7487199729,0.0000886544
11.7364067442,0.0009625278,3.7461199775,0.0000901842
