Alignment Data
x,y,z,zd
-0.0022637743,12.6487922004,4.3804460895,-0.0000055449
-0.0022378435,12.6480176722,4.3798949454,0.0000062567
-0.0022358088,12.6462854089,4.3786380121,0.0000082152
-0.0022774636,12.6446471028,4.3774484583,0.0000090736
-0.0022411518,12.6419549824,4.3754960070,0.0000123556
-0.0022460848,12.6386230072,4.3730738418,0.0000100506
-0.0022612812,12.6345157298,4.3700950105,0.0000130805
-0.0022302691,12.6297621094,4.3666511354,0.0000188476
-0.0022794754,12.6242433026,4.3626330592,0.0000037145
-0.0022283365,12.6193788035,4.3591115337,0.0000087984
-0.0022864040,12.6148937279,4.3558684061,0.0000157366
-0.0022389482,12.6109198553,4.3529977241,0.0000235248
-0.0022537617,12.6070424494,4.3501890143,0.0000223423
-0.0022633314,12.6037981001,4.3478511420,0.0000328138
-0.0022245386,12.6005174307,4.3454693594,0.0000249259
-0.0022757443,12.5969650508,4.3428954493,0.0000206637
-0.0022250378,12.5925968394,4.3397268308,0.0000106434
-0.0022713650,12.5882786281,4.3366274198,0.0000323588
-0.0022346394,12.5837536025,4.3333478308,0.0000219968
-0.0022471646,12.5792493641,4.3300928811,0.0000198349
-0.0022658289,12.5745725862,4.3267096995,0.0000125486
-0.0022230087,12.5706179185,4.3238724568,0.0000287720
-0.0022832904,12.5669585638,4.3212331389,0.0000288572
-0.0022150989,12.5634838005,4.3187233562,0.0000244907
-0.0022688502,12.5596693674,4.3159632560,0.0000137363
-0.0022419115,12.5560822588,4.3133804618,0.0000155254
-0.0022524382,12.5522617626,4.3106260378,0.0000128563
-0.0022542700,12.5481956665,4.3076751876,-0.0000104565
-0.0022246180,12.5439891455,4.3046606374,0.0000024298
-0.0022763095,12.5393404204,4.3013206280,0.0000066702
-0.0022148673,12.5351576547,4.2983053745,-0.0000008101
-0.0022704692,12.5311103048,4.2954060068,0.0000090477
-0.0022299673,12.5272017619,4.2925893352,0.0000007594
-0.0022345413,12.5231078198,4.2896578393,0.0000097166
-0.0022514056,12.5194626878,4.2870549722,0.0000239656
-0.0022282125,12.5157915911,4.2844222520,0.0000260761
-0.0022541904,12.5119749199,4.2816751621,0.0000173002
-0.0022203633,12.5075469860,4.2784934920,0.0000112422
-0.0022623283,12.5034088461,4.2755289048,0.0000131934
-0.0022171864,12.4991894601,4.2725091372,0.0000169949
-0.0022465200,12.4950413521,4.2695357057,0.0000148413
-0.0022397701,12.4905583661,4.2663202899,0.0000092376
-0.0022139852,12.4866366546,4.2635205352,0.0000162820
-0.0022522868,12.4829154126,4.2608598237,0.0000178971
-0.0022104374,12.4793034270,4.2582784559,0.0000197806
-0.0022246699,12.4753169660,4.2554361142,0.0000274524
-0.0022352752,12.4715814684,4.2527674082,0.0000283401
-0.0021925716,12.4676824696,4.2499689202,0.0000152672
-0.0022464745,12.4636703165,4.2471065005,0.0000179860
-0.0021890061,12.4591716479,4.2438943266,0.0000170659
-0.0022415947,12.4550972917,4.2409768033,0.0000066880
-0.0022104385,12.4510399002,4.2380903641,0.0000141564
-0.0022125039,12.4470984481,4.2352848950,0.0000188049
-0.0022307949,12.4432811623,4.2325573420,0.0000118148
-0.0021815985,12.4391558129,4.2296188120,0.0000122763
-0.0022402178,12.4354045493,4.2269274363,-0.0000076520
-0.0021758448,12.4315530379,4.2241928949,-0.0000003537
-0.0022387872,12.4275827656,4.2213707479,0.0000027912
-0.0021902045,12.4231658887,4.2182372685,0.0000111442
-0.0022383518,12.4191509940,4.2153821836,0.0000107679
-0.0021922095,12.4151957514,4.2125767896,0.0000165881
-0.0022348725,12.4112367187,4.2097524746,0.0000050850
-0.0021986521,12.4069153029,4.2066765228,-0.0000018177
-0.0022104148,12.4030922657,4.2039692451,0.0000049241
-0.0022124827,12.3993116486,4.2012932814,0.0000118715
-0.0022067863,12.3955267373,4.1985904354,-0.0000060061
-0.0022180403,12.3912669448,4.1955700896,-0.0000056971
-0.0021845293,12.3873089250,4.1927832729,0.0000130314
-0.0022347627,12.3833049251,4.1899394609,0.0000062429
-0.0021810105,12.3793302865,4.1871151034,-0.0000029789
-0.0022272609,12.3750452680,4.1840854553,0.0000011053
-0.0021938673,12.3711895081,4.1813580184,0.0000024155
-0.0022009946,12.3673582417,4.1786467227,0.0000015092
-0.0022165435,12.3635698192,4.1759624545,-0.0000036784
-0.0021782008,12.3594003181,4.1730265546,0.0000078517
-0.0022280896,12.3556046712,4.1703381564,0.0000015492
-0.0021851936,12.3517493752,4.1676134213,0.0000000515
-0.0022081177,12.3477870240,4.1648086837,-0.0000069080
-0.0021956578,12.3437589575,4.1619600430,-0.0000124773
-0.0021773595,12.3393562235,4.1588561794,-0.0000101055
-0.0022146913,12.3353608042,4.1560383942,-0.0000101917
-0.0021697848,12.3313842771,4.1532358183,-0.0000094768
-0.0022187057,12.3274439472,4.1504481090,-0.0000205020
-0.0021811339,12.3231615197,4.1474350992,-0.0000169620
-0.0022200127,12.3192930150,4.1447202569,-0.0000079205
-0.0021717859,12.3154293775,4.1420064517,-0.0000022895
-0.0022192782,12.3115234742,4.1392608341,0.0000002184
-0.0021783829,12.3071416402,4.1361712534,-0.0000076221
-0.0022230931,12.3031772835,4.1333825823,-0.0000093166
-0.0021686071,12.2992135080,4.1306015534,-0.0000048494
-0.0022319746,12.2952601661,4.1278387199,0.0000093863
-0.0021845904,12.2909112488,4.1247767855,0.0000011666
-0.0022234684,12.2869895420,4.1220120506,-0.0000109604
-0.0021777910,12.2831264091,4.1193107193,-0.0000018231
-0.0022195674,12.2792924049,4.1166259555,0.0000024156
-0.0021998039,12.2750682781,4.1136681247,0.0000060370
-0.0021915953,12.2711894570,4.1109447437,0.0000009362
-0.0022114678,12.2672274991,4.1081748017,0.0000064623
-0.0021872280,12.2633027822,4.1054238134,0.0000037925
-0.0022225461,12.2589685088,4.1023821944,-0.0000039539
-0.0021665544,12.2550602515,4.0996500492,-0.0000015251
-0.0022288020,12.2511200064,4.0968994158,0.0000037169
-0.0021677885,12.2471957168,4.0941595486,0.0000075179
-0.0022167103,12.2433180527,4.0914305298,-0.0000114867
-0.0021918864,12.2390812167,4.0884721591,-0.0000100000
-0.0022108724,12.2352465550,4.0857870061,-0.0000173259
-0.0021957105,12.2313479192,4.0830703867,-0.0000124773
-0.0021989347,12.2274042339,4.0803118708,-0.0000191452
-0.0022001066,12.2231208429,4.0773163159,-0.0000270227
-0.0021943306,12.2191789401,4.0745817073,-0.0000132578
-0.0022025766,12.2152475802,4.0718378657,-0.0000171435
-0.0021940578,12.2112933479,4.0690729780,-0.0000272050
-0.0021974299,12.2069097460,4.0660282763,-0.0000192070
-0.0021973714,12.2030043086,4.0633005344,-0.0000283516
-0.0021757585,12.1990959394,4.0605892459,-0.0000200494
-0.0021836579,12.1952354352,4.0579027062,-0.0000213394
-0.0021950663,12.1909641407,4.0549351507,-0.0000191064
-0.0021554914,12.1870508629,4.0522124679,-0.0000220209
-0.0022050317,12.1831980870,4.0495388288,-0.0000189804
-0.0021485001,12.1793463938,4.0468700894,-0.0000127989
-0.0022094304,12.1751417046,4.0439538141,-0.0000101840
-0.0021503880,12.1712892376,4.0412803237,-0.0000103484
-0.0021927812,12.1673751888,4.0385655241,-0.0000101457
