Alignment Data
x,y,z,zd
12.6549388177,0.0009512859,4.3849488329,0.0000283559
12.6545095519,0.0009694410,4.3846481544,0.0000398642
12.6535036894,0.0009753897,4.3839215815,0.0000447641
12.6524988704,0.0009561917,4.3831945074,0.0000483351
12.6508786786,0.0009736514,4.3820161518,0.0000479364
12.6480706868,0.0009555736,4.3799734463,0.0000463446
12.6445638239,0.0009683594,4.3774251335,0.0000463775
12.6403152664,0.0009645353,4.3743187526,0.0000261660
12.6356105591,0.0009632219,4.3709095241,0.0000329885
12.6303181697,0.0009565780,4.3670715398,0.0000359244
12.6257628850,0.0009655396,4.3637641991,0.0000329916
12.6215784686,0.0009575823,4.3607310650,0.0000339648
12.6177692054,0.0009618700,4.3579805193,0.0000444432
12.6137776172,0.0009552647,4.3550951695,0.0000511867
12.6101787950,0.0009546080,4.3524978199,0.0000604019
12.6064732734,0.0009566553,4.3497899016,0.0000353867
12.6026442384,0.0009514405,4.3470172580,0.0000340696
12.5986430328,0.0009613292,4.3441267294,0.0000383879
12.5940838017,0.0009481572,4.3408437595,0.0000526361
12.5898679073,0.0009587412,4.3377938149,0.0000503214
12.5857233830,0.0009531015,4.3347964170,0.0000477563
12.5817064593,0.0009523676,4.3318920184,0.0000448455
12.5773952093,0.0009546080,4.3287821830,0.0000478456
12.5735703415,0.0009512861,4.3260254915,0.0000517268
12.5698388563,0.0009624881,4.3233393113,0.0000577399
12.5661548818,0.0009514019,4.3206565808,0.0000319759
12.5620782076,0.0009528312,4.3177281429,0.0000426278
12.5582726472,0.0009543763,4.3149947846,0.0000518562
12.5543140734,0.0009595524,4.3121512712,0.0000601345
12.5502560573,0.0009565395,4.3092169667,0.0000481306
12.5458254672,0.0009570803,4.3060329045,0.0000533633
12.5418535308,0.0009584322,4.3031788046,0.0000572435
12.5379328864,0.0009492388,4.3003446088,0.0000430465
12.5340614755,0.0009658488,4.2975732659,0.0000552406
12.5298127510,0.0009449125,4.2945079017,0.0000435048
12.5259649788,0.0009585868,4.2917406586,0.0000406351
12.5221372459,0.0009525608,4.2890070626,0.0000559962
12.5182043944,0.0009490843,4.2861744468,0.0000467704
12.5137327858,0.0009517883,4.2829732631,0.0000544442
12.5096656493,0.0009542219,4.2800530532,0.0000516341
12.5056769499,0.0009432902,4.2771920350,0.0000506371
12.5017961552,0.0009537583,4.2744078660,0.0000480568
12.4979259781,0.0009438310,4.2716444799,0.0000576092
12.4936265778,0.0009427108,4.2685630342,0.0000554159
12.4896636738,0.0009490844,4.2657299853,0.0000594824
12.4856927404,0.0009429812,4.2628770819,0.0000483502
12.4817789242,0.0009519815,4.2600723563,0.0000434487
12.4774707120,0.0009422473,4.2570099115,0.0000617390
12.4735271569,0.0009420542,4.2541893814,0.0000600542
12.4696596849,0.0009455307,4.2514179997,0.0000520857
12.4658593349,0.0009440242,4.2486943739,0.0000429023
12.4617001205,0.0009431744,4.2457333919,0.0000515375
12.4578229889,0.0009536811,4.2429722428,0.0000575217
12.4538321982,0.0009383459,4.2401292606,0.0000617048
12.4498800278,0.0009500501,4.2373119333,0.0000629001
12.4456883358,0.0009378824,4.2343185762,0.0000577005
12.4419160564,0.0009490072,4.2316385245,0.0000657746
12.4380844571,0.0009463033,4.2289129594,0.0000695976
12.4341810643,0.0009456466,4.2261292471,0.0000653684
12.4298170457,0.0009478870,4.2230223305,0.0000646818
12.4258537129,0.0009391185,4.2202008291,0.0000630666
12.4218611816,0.0009497025,4.2173630205,0.0000648174
12.4178353608,0.0009410885,4.2144977811,0.0000616965
12.4134704130,0.0009489686,4.2113978933,0.0000637571
12.4096114338,0.0009484278,4.2086429277,0.0000500749
12.4058444469,0.0009459556,4.2059582419,0.0000403300
12.4020881905,0.0009527155,4.2033048055,0.0000532359
12.3982786781,0.0009501661,4.2006078268,0.0000594055
12.3940006684,0.0009427882,4.1975535367,0.0000395023
12.3900450161,0.0009400070,4.1947545928,0.0000451701
12.3860544142,0.0009457239,4.1919224617,0.0000413328
12.3820471634,0.0009478098,4.1890927985,0.0000506545
12.3776296887,0.0009452218,4.1859659762,0.0000521578
12.3736441436,0.0009361442,4.1831473650,0.0000548343
12.3697624493,0.0009676645,4.1803968723,0.0000510572
12.3659973517,0.0009329381,4.1777253194,0.0000427229
12.3618942066,0.0009542607,4.1748244859,0.0000431044
12.3580900996,0.0009412817,4.1721347305,0.0000420846
12.3541751098,0.0009573123,4.1693798653,0.0000532806
12.3501442636,0.0009546856,4.1665246265,0.0000448530
12.3456868161,0.0009509001,4.1633695979,0.0000366179
12.3416460808,0.0009542221,4.1605153218,0.0000337650
12.3376572884,0.0009519817,4.1577042791,0.0000363846
