Alignment Data
x,y,z,zd
12.6542364476,-0.0014502833,4.3844496445,0.0000399320
12.6535029935,-0.0014360528,4.3839146635,0.0000383203
12.6524611090,-0.0014528417,4.3831668461,0.0000480959
12.6508564385,-0.0014223518,4.3819992137,0.0000471357
12.6484189802,-0.0014546288,4.3802307424,0.0000504635
12.6450741202,-0.0014359667,4.3777874651,0.0000379110
12.6406151550,-0.0014329066,4.3745392290,0.0000288111
12.6361734930,-0.0014497769,4.3712998060,0.0000145760
12.6316131820,-0.0014290361,4.3679943408,0.0000190259
12.6271240900,-0.0014656487,4.3647362161,0.0000177055
12.6224570313,-0.0014398251,4.3613454436,0.0000113682
12.6185784609,-0.0014465327,4.3585364414,0.0000138530
12.6149213822,-0.0014612442,4.3558910203,0.0000184044
12.6112895968,-0.0014364720,4.3532782327,0.0000363432
12.6071943222,-0.0014594709,4.3503151540,0.0000386192
12.6033529062,-0.0014407578,4.3475256947,0.0000296399
12.5994216562,-0.0014659366,4.3446787142,0.0000270957
12.5953985242,-0.0014540824,4.3417729201,0.0000311082
12.5908565171,-0.0014471664,4.3384886180,0.0000305451
12.5866826877,-0.0014703314,4.3354637202,0.0000219365
12.5825535396,-0.0014477914,4.3324832001,0.0000242269
12.5785973760,-0.0014693017,4.3296302615,0.0000280224
12.5744533157,-0.0014401159,4.3266591210,0.0000481325
12.5707030813,-0.0014714107,4.3239499848,0.0000449426
12.5669004382,-0.0014560512,4.3211981087,0.0000358329
12.5630883711,-0.0014565297,4.3184425640,0.0000288416
12.5592649494,-0.0014677097,4.3156785599,0.0000205617
12.5550684406,-0.0014456767,4.3126722968,0.0000377577
12.5511589691,-0.0014699616,4.3098545887,0.0000356016
12.5471423601,-0.0014491423,4.3069671697,0.0000397911
12.5431128147,-0.0014632456,4.3040639190,0.0000363323
12.5387186054,-0.0014626018,4.3009076771,0.0000410215
12.5347896658,-0.0014572213,4.2980865567,0.0000450091
12.5309254186,-0.0014602929,4.2953039592,0.0000399557
12.5271143527,-0.0014526578,4.2925584491,0.0000327487
12.5228613035,-0.0014646260,4.2895053243,0.0000343052
12.5190302679,-0.0014605450,4.2867573376,0.0000368212
12.5151519230,-0.0014478581,4.2839662724,0.0000291870
12.5111753250,-0.0014720730,4.2811099577,0.0000257304
12.5066917819,-0.0014460614,4.2778976419,0.0000286484
12.5026616170,-0.0014688551,4.2749982483,0.0000181677
