Alignment Data
x,y,z,zd
12.6618505642,0.0008562221,4.3899256607,-0.0000232153
12.6611126189,0.0008281398,4.3893926294,-0.0000192197
12.6598689994,0.0008384920,4.3884816115,-0.0000253037
12.6580188872,0.0008471446,4.3871408582,-0.0000200010
12.6553516469,0.0008258221,4.3852076528,-0.0000130640
12.6517744460,0.0008540976,4.3825863716,-0.0000330812
12.6470048784,0.0008240066,4.3791183059,-0.0000342032
12.6422459268,0.0008373332,4.3756584360,-0.0000364276
12.6374627695,0.0008410801,4.3721792385,-0.0000419821
12.6329870846,0.0008141952,4.3689205721,-0.0000517412
12.6284688825,0.0008599304,4.3656442621,-0.0000496991
12.6246677671,0.0008125342,4.3629037144,-0.0000333010
12.6210329132,0.0008540590,4.3602565591,-0.0000450451
12.6174359293,0.0008157403,4.3576442726,-0.0000502795
12.6138007689,0.0008500418,4.3549935653,-0.0000671834
12.6095883344,0.0008368697,4.3519454753,-0.0000643625
12.6055422934,0.0008296077,4.3490250786,-0.0000555240
12.6013363428,0.0008470674,4.3459838306,-0.0000529753
12.5971364271,0.0008167833,4.3429304612,-0.0000681417
12.5926263936,0.0008448270,4.3396824780,-0.0000549535
12.5886257928,0.0008286807,4.3367958361,-0.0000499736
12.5847216639,0.0008316164,4.3339906046,-0.0000343872
12.5809249417,0.0008375264,4.3312625044,-0.0000202904
12.5768292644,0.0008166288,4.3282866151,-0.0000391843
12.5731597494,0.0008538273,4.3256565942,-0.0000208838
12.5694538105,0.0008140794,4.3229703910,-0.0000334249
12.5656144659,0.0008488830,4.3202097801,-0.0000251387
12.5612520642,0.0008232342,4.3170738806,-0.0000161583
12.5571984840,0.0008298395,4.3141615608,-0.0000074168
12.5531644147,0.0008363290,4.3112431142,-0.0000199959
12.5491551587,0.0008202599,4.3083592164,-0.0000170198
12.5447862375,0.0008479946,4.3052094867,-0.0000221721
12.5409026530,0.0008249725,4.3024109608,-0.0000265584
12.5371409918,0.0008352088,4.2996992310,-0.0000328699
12.5334407203,0.0008339727,4.2970267487,-0.0000450448
12.5293053166,0.0008127275,4.2940751744,-0.0000245983
12.5253693793,0.0008540205,4.2912382590,-0.0000339515
12.5213171533,0.0008028002,4.2883228200,-0.0000394065
12.5172756875,0.0008454066,4.2854292479,-0.0000318624
12.5132887307,0.0008054655,4.2825840358,-0.0000161944
12.5089574895,0.0008336251,4.2794618013,-0.0000317586
12.5050541254,0.0008190625,4.2766657781,-0.0000291289
12.5011936179,0.0008126889,4.2738974015,-0.0000306210
12.4973682671,0.0008294919,4.2711751667,-0.0000121903
12.4931398697,0.0008081694,4.2681378655,-0.0000212441
12.4892488588,0.0008421619,4.2653510446,-0.0000225422
12.4852155470,0.0008095601,4.2624529281,-0.0000343704
12.4811894469,0.0008322732,4.2595699950,-0.0000373046
12.4767155678,0.0008353248,4.2563748996,-0.0000334083
12.4729690195,0.0008137705,4.2537036312,-0.0000268212
12.4690998889,0.0008407327,4.2509468785,-0.0000191267
12.4652045148,0.0008028775,4.2481585540,-0.0000252992
12.4608717095,0.0008449431,4.2450618955,-0.0000286240
12.4569468737,0.0008024140,4.2422579863,-0.0000315825
12.4530711043,0.0008385309,4.2394933517,-0.0000313344
12.4491946307,0.0008083240,4.2367428169,-0.0000175227
12.4449011632,0.0008157019,4.2336797151,-0.0000201339
12.4409520366,0.0008310758,4.2308659790,-0.0000199627
12.4369383590,0.0008077832,4.2280050782,-0.0000220667
12.4330138969,0.0008275220,4.2252172384,-0.0000157362
12.4286781113,0.0008248181,4.2221291201,-0.0000180665
12.4247347269,0.0008113756,4.2193345872,-0.0000072146
12.4208443983,0.0008318097,4.2165648874,-0.0000103315
12.4170595910,0.0008052338,4.2138627005,-0.0000219803
12.4133115200,0.0008313848,4.2112121013,-0.0000091365
12.4091713253,0.0008009462,4.2082587275,-0.0000215458
