Alignment Data,,,
x,y,z,zd
12.64505796,12.64505796,4.377713757,-2.42E-05
12.64402967,12.64402967,4.376969135,-2.17E-05
12.64316313,12.64316313,4.37634787,-1.34E-05
12.6416712,12.6416712,4.375254082,-2.35E-05
12.63908196,12.63908196,4.373380982,-1.61E-05
12.63571857,12.63571857,4.370943505,-1.16E-05
12.63141298,12.63141298,4.367816748,-1.34E-05
12.6263182,12.6263182,4.364119718,-1.44E-05
12.62034417,12.62034417,4.359782663,-1.98E-05
12.61505356,12.61505356,4.35594993,-1.85E-05
12.61025397,12.61025397,4.3524745,-1.75E-05
12.60610581,12.60610581,4.349482166,-0.000006486
12.60262619,12.60262619,4.346960131,-1.01E-05
12.59920651,12.59920651,4.344490982,-5.09E-06
12.59611037,12.59611037,4.34225311,-3.58E-06
12.59269344,12.59269344,4.339795666,9.63E-06
12.58872369,12.58872369,4.336929237,1.25E-05
12.58379244,12.58379244,4.333357401,0.000003498
12.57906006,12.57906006,4.329941278,4.89E-06
12.57437343,12.57437343,4.326562905,9.47E-06
12.56995416,12.56995416,4.323375358,0.000010481
12.56561091,12.56561091,4.320253862,2.14E-05
12.56216661,12.56216661,4.31776697,1.76E-05
12.55895752,12.55895752,4.31544581,9.25E-06
12.55573905,12.55573905,4.313143044,2.53E-05
12.55195238,12.55195238,4.310402259,1.19E-05
12.54811611,12.54811611,4.307644774,1.64E-05
12.54395362,12.54395362,4.304651424,1.88E-05
12.53961758,12.53961758,4.301516183,2.87E-06
12.53481932,12.53481932,4.298080719,1.78E-05
12.53057997,12.53057997,4.295019703,3.86E-06
12.52654361,12.52654361,4.292129925,1.41E-05
12.52278353,12.52278353,4.289413854,-1.42E-06
12.51887835,12.51887835,4.286605273,-6.29E-06
12.51540559,12.51540559,4.284123777,4.57E-06
12.51182245,12.51182245,4.281547632,-8.77E-07
12.5079815,12.5079815,4.278779153,-0.000014675
12.50388251,12.50388251,4.27585743,2.21E-06
12.49922158,12.49922158,4.272500201,-1.50E-05
12.49489877,12.49489877,4.269416606,-2.17E-06
12.49062021,12.49062021,4.266345425,-9.91E-06
12.48645676,12.48645676,4.263370866,-4.68E-06
