Alignment Data
x,y,z,zd
11.3271656220,-0.0001136699,0.0716204153,-0.0000080593
11.3232888203,-0.0001176096,0.0718970849,-0.0000209466
11.3190153791,-0.0001208540,0.0722239245,-0.0000125841
11.3150998407,-0.0001210857,0.0725190980,-0.0000085666
11.3112237732,-0.0001207767,0.0728168556,0.0000015803
11.3073859800,-0.0001220513,0.0731264285,0.0000269807
11.3031060099,-0.0001210471,0.0734265394,0.0000108793
11.2991257027,-0.0001219741,0.0737202501,0.0000111807
11.2950807428,-0.0001252957,0.0740057395,-0.0000008505
11.2911829308,-0.0001208154,0.0743047336,0.0000120704
11.2869462543,-0.0001247936,0.0745972308,-0.0000056819
11.2830803036,-0.0001233645,0.0748743990,-0.0000109844
11.2791588545,-0.0001257592,0.0751646272,-0.0000066677
11.2751658014,-0.0001279222,0.0754595351,-0.0000022564
11.2708441965,-0.0001296602,0.0757702696,-0.0000051986
11.2669534905,-0.0001310121,0.0760823943,0.0000251672
11.2630993963,-0.0001339861,0.0763693326,0.0000335970
11.2592222433,-0.0001213175,0.0766258750,0.0000105660
11.2549162403,-0.0001248323,0.0769239772,-0.0000011223
11.2510293552,-0.0001346814,0.0771901769,-0.0000139221
11.2471996684,-0.0001119319,0.0774706999,-0.0000077012
11.2433427921,-0.0001268793,0.0777424586,-0.0000115987
11.2389634085,-0.0001264159,0.0780634709,-0.0000028657
11.2349505790,-0.0001238281,0.0783484136,-0.0000033915
11.2309904291,-0.0001219741,0.0786379865,0.0000050911
11.2271070585,-0.0001188070,0.0789321872,0.0000242593
11.2232631580,-0.0001207382,0.0792037506,0.0000241781
11.2189817160,-0.0001294672,0.0794914595,0.0000100152
11.2150380940,-0.0001218969,0.0797531048,-0.0000057463
11.2110965194,-0.0001250640,0.0800248311,-0.0000106641
11.2071877346,-0.0001203906,0.0803077552,-0.0000014722
11.2029149039,-0.0001227852,0.0805869653,-0.0000207933
11.1990158515,-0.0001279995,0.0808695410,-0.0000100009
