Alignment Data
x,y,z,zd
8.1819331191,0.0005690401,-1.3364310459,0.0002089629
8.1780504112,0.0005883505,-1.3348500992,0.0002071031
8.1736519184,0.0005713959,-1.3330528130,0.0002113916
8.1695855277,0.0005807808,-1.3313935014,0.0002131743
8.1656123076,0.0005678814,-1.3297852548,0.0002019735
8.1616849411,0.0005805877,-1.3281823814,0.0002042097
8.1573380841,0.0005690400,-1.3264180180,0.0001971286
8.1534149806,0.0005877325,-1.3248080828,0.0002084743
8.1495300456,0.0005569516,-1.3232171913,0.0002164999
8.1456833932,0.0005910538,-1.3216544235,0.0002121872
8.1414498903,0.0005499998,-1.3199312857,0.0002108770
8.1375608424,0.0005943366,-1.3183541558,0.0002041026
8.1336510611,0.0005421211,-1.3167598380,0.0002063116
8.1297660425,0.0005918648,-1.3151696206,0.0002147641
8.1259599791,0.0005461377,-1.3136258300,0.0002091977
8.1217495308,0.0005871144,-1.3119233752,0.0001980058
8.1178020793,0.0005443225,-1.3103280271,0.0001870701
8.1138010228,0.0005869212,-1.3086949100,0.0001924321
8.1098809290,0.0005504245,-1.3070979847,0.0001948855
8.1057116804,0.0005865350,-1.3053952729,0.0002021806
8.1019434280,0.0005466396,-1.3038684955,0.0001969695
8.0981084001,0.0005852991,-1.3023054938,0.0002012085
8.0941843137,0.0005572990,-1.3007035215,0.0002086207
8.0897930464,0.0005748715,-1.2989138028,0.0002144426
8.0857672009,0.0005537458,-1.2972815950,0.0002116833
8.0817684362,0.0005659114,-1.2956761582,0.0001936258
8.0777397060,0.0005607748,-1.2940462751,0.0001883414
8.0733201172,0.0005505403,-1.2922476871,0.0001937097
8.0694295920,0.0005587279,-1.2906718071,0.0001915598
8.0656574902,0.0005498451,-1.2891467969,0.0001870566
8.0618640347,0.0005593072,-1.2876085423,0.0001876326
8.0575304070,0.0005428161,-1.2858449229,0.0001952347
8.0534777267,0.0005549816,-1.2841922726,0.0002063253
8.0494506979,0.0005442064,-1.2825495125,0.0002185193
8.0454767810,0.0005518147,-1.2809454573,0.0002141190
8.0411605589,0.0005419277,-1.2792146446,0.0001986231
8.0372616968,0.0005447471,-1.2776437731,0.0001926846
8.0333725726,0.0005392243,-1.2760737155,0.0001904869
8.0295419656,0.0005628216,-1.2745170249,0.0001991938
8.0257899605,0.0005393787,-1.2729943239,0.0002062759
8.0216840255,0.0005460601,-1.2713366410,0.0002060676
8.0178871510,0.0005595002,-1.2698133298,0.0001969396
8.0139812121,0.0005402284,-1.2682328200,0.0002016641
8.0100292788,0.0005637098,-1.2666458265,0.0001950254
8.0057303700,0.0005428546,-1.2649039584,0.0002041633
8.0018028173,0.0005530505,-1.2633216823,0.0002041523
7.9978001113,0.0005488022,-1.2617084721,0.0002055597
7.9937957879,0.0005513898,-1.2600987799,0.0002035799
7.9894558455,0.0005454422,-1.2583580074,0.0001984964
7.9856043200,0.0005483773,-1.2568074125,0.0002005080
7.9817906869,0.0005425070,-1.2552733499,0.0002019689
7.9779818468,0.0005537456,-1.2537414144,0.0002039811
7.9736828252,0.0005363276,-1.2520249463,0.0001945456
7.9697183871,0.0005620491,-1.2504310282,0.0001977568
7.9658014204,0.0005319635,-1.2488638372,0.0001941199
7.9618891305,0.0005498449,-1.2472988513,0.0001909920
7.9575367915,0.0005359028,-1.2455540442,0.0001923010
7.9535803657,0.0005546339,-1.2439603657,0.0002020023
7.9496779762,0.0005336242,-1.2423957317,0.0002051624
7.9458823015,0.0005472573,-1.2408800727,0.0002028874
7.9417057086,0.0005466394,-1.2392245675,0.0001890918
7.9378261956,0.0005277538,-1.2376820690,0.0001819438
7.9338544576,0.0005527415,-1.2360879350,0.0001905197
7.9298276505,0.0005339718,-1.2344764216,0.0001954566
7.9258571571,0.0005441290,-1.2328987430,0.0001899899
7.9215352151,0.0005502311,-1.2311804837,0.0001860703
7.9176055913,0.0005281014,-1.2296129237,0.0001887831
7.9136788675,0.0005524711,-1.2280576865,0.0001812941
7.9098074139,0.0005286421,-1.2264975023,0.0002017001
7.9056075309,0.0005530891,-1.2248348982,0.0001949829
7.9017717328,0.0005228490,-1.2233137229,0.0001925392
7.8978473405,0.0005581484,-1.2217554339,0.0001930089
7.8938202985,0.0005300324,-1.2201600662,0.0001908562
7.8893754591,0.0005509649,-1.2184052708,0.0001836371
7.8854063559,0.0005322725,-1.2168363570,0.0001802386
7.8815415710,0.0005312297,-1.2153141744,0.0001724511
7.8776158067,0.0005438973,-1.2137628698,0.0001706819
7.8732995133,0.0005245483,-1.2120557247,0.0001714696
7.8694089778,0.0005436270,-1.2105137620,0.0001764891
7.8655748316,0.0005272518,-1.2089758113,0.0002007993
7.8617713922,0.0005355939,-1.2074735081,0.0002025995
7.8575000294,0.0005278311,-1.2058014602,0.0001907559
7.8535485254,0.0005315387,-1.2042507967,0.0001847767
7.8496241743,0.0005326973,-1.2026943739,0.0001963563
7.8457699228,0.0005297235,-1.2011706217,0.0002039374
7.8415567358,0.0005249732,-1.1995173274,0.0002010930
7.8376353300,0.0005411553,-1.1979969674,0.0001811710
7.8336576191,0.0005138118,-1.1964488700,0.0001680204
7.8296835403,0.0005447471,-1.1948925808,0.0001656542
7.8258087195,0.0005136187,-1.1933694606,0.0001701752
7.8215957410,0.0005444381,-1.1917174912,0.0001722900
7.8177029292,0.0005120352,-1.1901969083,0.0001695828
7.8137760175,0.0005402285,-1.1886639227,0.0001670962
7.8098603476,0.0005228491,-1.1871304654,0.0001706423
7.8056082205,0.0005212270,-1.1854579566,0.0001831081
7.8017459674,0.0005448630,-1.1839485862,0.0001858478
7.7978172135,0.0005095249,-1.1824052173,0.0001978254
7.7938372128,0.0005467554,-1.1808570528,0.0001958467
7.7894971604,0.0005066670,-1.1791685161,0.0001954134
7.7856287002,0.0005418120,-1.1776695785,0.0001901528
7.7817740307,0.0005143912,-1.1761763848,0.0001856826
7.7778737141,0.0005265181,-1.1746678003,0.0001800672
7.7735353334,0.0005246257,-1.1729888474,0.0001761750
7.7696100732,0.0005158202,-1.1714574404,0.0001862824
7.7657186851,0.0005258616,-1.1699455500,0.0001912235
7.7618345605,0.0005131554,-1.1684451807,0.0001886746
7.7574982760,0.0005130009,-1.1667719358,0.0001854886
7.7535431340,0.0005199913,-1.1652494939,0.0001801868
7.7496232546,0.0005018009,-1.1637395397,0.0001772799
7.7457780289,0.0005262865,-1.1622569866,0.0001770113
7.7415520534,0.0004879746,-1.1606312116,0.0001745420
7.7376689459,0.0005225403,-1.1591360915,0.0001748281
7.7337377212,0.0004906008,-1.1576212829,0.0001775545
7.7298067295,0.0005179444,-1.1561056794,0.0001824563
7.7258937760,0.0004992133,-1.1545990512,0.0001865989
7.7216044364,0.0004928023,-1.1529478415,0.0001922782
7.7176828363,0.0005113789,-1.1514532167,0.0001838083
7.7137460608,0.0004887857,-1.1499398733,0.0001895491
7.7098399503,0.0005190645,-1.1484338511,0.0002010146
7.7056119480,0.0004853871,-1.1468075003,0.0002111107
7.7017886815,0.0005157045,-1.1453620454,0.0001963487
7.6978948207,0.0004878202,-1.1438799857,0.0001925173
7.6939541930,0.0005021100,-1.1423865095,0.0001835861
7.6896114218,0.0004921072,-1.1407364246,0.0001794946
7.6857267960,0.0005018783,-1.1392555086,0.0001821280
7.6818572339,0.0004952741,-1.1377831135,0.0001832761
7.6779151456,0.0004910645,-1.1362733057,0.0001956035
7.6735261163,0.0004918755,-1.1346145282,0.0001887191
7.6695810197,0.0004885541,-1.1331149627,0.0001925385
7.6657310837,0.0004804437,-1.1316668440,0.0001823092
7.6619196134,0.0005063198,-1.1302216549,0.0001850084
7.6576619364,0.0004773927,-1.1286048205,0.0001919979
7.6537524145,0.0005111474,-1.1271239060,0.0001961220
7.6498069407,0.0004707886,-1.1256338588,0.0001971728
7.6458895052,0.0005014150,-1.1241565547,0.0001974348
7.6415931773,0.0004863528,-1.1225384754,0.0001971869
7.6376775607,0.0004843059,-1.1210689183,0.0001932607
7.6337375763,0.0005070150,-1.1195866059,0.0001943081
7.6298116900,0.0004781652,-1.1181067996,0.0001995363
7.6259185923,0.0005055475,-1.1166454198,0.0002000259
7.6216437065,0.0004991750,-1.1150506445,0.0001922194
7.6177015657,0.0004910647,-1.1135719467,0.0001945410
7.6137222356,0.0005074399,-1.1120823893,0.0001952238
7.6097350673,0.0004912964,-1.1105787318,0.0002085158
7.6054241553,0.0005077103,-1.1089700446,0.0002074541
7.6015262010,0.0004877819,-1.1075220237,0.0002013879
7.5975808617,0.0004937682,-1.1060555757,0.0001974867
7.5936286110,0.0004971668,-1.1045914486,0.0001901174
7.5893441205,0.0004807916,-1.1029895415,0.0001984467
7.5855430659,0.0005006814,-1.1015757012,0.0001999315
7.5817653005,0.0004761571,-1.1001727238,0.0002005230
7.5778918374,0.0004990979,-1.0987388429,0.0001978599
7.5735296508,0.0004749599,-1.0971230570,0.0001975069
7.5695360074,0.0004843448,-1.0956439136,0.0001985958
7.5656283317,0.0004751530,-1.0942017195,0.0001959815
7.5617680807,0.0004880910,-1.0927702064,0.0002016117
7.5574632482,0.0004889021,-1.0911831874,0.0002001623
7.5534977630,0.0004656523,-1.0897171238,0.0002045002
7.5495507767,0.0004927642,-1.0882608925,0.0002072803
7.5456704491,0.0004692827,-1.0868424611,0.0001982223
7.5413943919,0.0004785904,-1.0852627892,0.0002064535
7.5374431223,0.0004822980,-1.0838084736,0.0002102070
7.5334614994,0.0004735311,-1.0823485772,0.0002098765
7.5295094975,0.0004936912,-1.0808919150,0.0002186450
7.5256290584,0.0004704414,-1.0794676504,0.0002226594
7.5214338367,0.0005001409,-1.0779543216,0.0002021194
7.5176012483,0.0004660001,-1.0765423210,0.0002142835
7.5137072944,0.0004980554,-1.0751194158,0.0002163565
7.5097866953,0.0004722181,-1.0736931773,0.0002134826
7.5054818374,0.0004868554,-1.0721231947,0.0002159562
7.5015858016,0.0004803285,-1.0707154884,0.0002065239
7.4976874490,0.0004797492,-1.0692965381,0.0002089288
7.4937845399,0.0004884775,-1.0678767738,0.0002119321
7.4895239819,0.0004799037,-1.0663322478,0.0002115159
7.4856900094,0.0004827617,-1.0649440021,0.0002109761
7.4818928802,0.0004795175,-1.0635747971,0.0002061149
7.4779543291,0.0004757713,-1.0621517531,0.0002053617
7.4735442809,0.0004746899,-1.0605811079,0.0001835103
7.4695911716,0.0004762348,-1.0591496988,0.0001889969
7.4657571641,0.0004715231,-1.0577717077,0.0001854460
7.4619525842,0.0004707507,-1.0563933346,0.0001942635
