Alignment Data
x,y,z,zd
13.0017188364,0.0009922902,3.6171783259,0.0000634501
13.0014462873,0.0010112568,3.6168987004,0.0001224983
12.9932270644,0.0010023336,3.6066960329,0.0001174602
12.9888606458,0.0009973505,3.6012547683,0.0000812476
12.9833338367,0.0010021790,3.5943988201,0.0000544714
12.9781186323,0.0009910539,3.5879437117,0.0000309407
12.9731758591,0.0010023334,3.5818697730,0.0000413721
12.9687619961,0.0009807787,3.5765054470,0.0001011301
12.9644502360,0.0010138833,3.5712331477,0.0001190555
12.9609461951,0.0009764908,3.5669315854,0.0001106189
12.9575281088,0.0010052305,3.5627564594,0.0001180480
12.9503165092,0.0010014448,3.5539460378,0.0001151506
12.9372706528,0.0009890449,3.5380710707,0.0001147328
12.9329867411,0.0009925601,3.5328457275,0.0000858354
12.9284844026,0.0009962298,3.5273922633,0.0000850970
12.9245654080,0.0009920193,3.5226671529,0.0000990088
12.9204873256,0.0009943369,3.5177481168,0.0001042449
12.9171316632,0.0009976590,3.5136722930,0.0000749323
12.9131979866,0.0009870361,3.5089169071,0.0000568283
12.9096308893,0.0010014059,3.5046049323,0.0000348491
12.9051875374,0.0010009809,3.4992885307,0.0000545543
12.9020375118,0.0009923667,3.4954883322,0.0000321003
12.8975919566,0.0009846796,3.4901646066,0.0000325108
12.8918977318,0.0009919417,3.4833382354,0.0000132562
12.8892892886,0.0009810871,3.4802306913,0.0000192903
12.8852348042,0.0009818210,3.4754088295,0.0000312676
12.8808340587,0.0009910918,3.4701967196,0.0000578256
12.8755007317,0.0009958817,3.4638670170,0.0000658162
12.8730882292,0.0009795805,3.4609860797,0.0000477055
12.8693617293,0.0009888899,3.4565736004,0.0000524359
12.8651672385,0.0009787692,3.4516301404,0.0000738365
12.8612330119,0.0009903191,3.4469716394,0.0000653218
12.8571888378,0.0009762969,3.4421939707,0.0000607363
12.8531465943,0.0009830569,3.4374391393,0.0000697744
12.8491329380,0.0009864948,3.4327106659,0.0000646339
12.8447114021,0.0009704639,3.4275270111,0.0000764301
12.8406658727,0.0009714296,3.4228016419,0.0000974640
12.8367293244,0.0009737473,3.4181750658,0.0000828123
12.8329519401,0.0009884647,3.4137362430,0.0000633158
12.8289356150,0.0009721248,3.4090771859,0.0000965661
12.8251950845,0.0009868423,3.4047311228,0.0001145153
12.8213828910,0.0009872285,3.4002677518,0.0000927436
12.8174650376,0.0009888895,3.3956906583,0.0000740300
12.8130171875,0.0009723565,3.3905107817,0.0000614241
12.8088986763,0.0009951473,3.3857367597,0.0000647206
12.8048378815,0.0009832496,3.3810401596,0.0000715950
12.8008327937,0.0009818204,3.3763923586,0.0000560466
12.7965505186,0.0009711975,3.3714411214,0.0000503110
12.7928084380,0.0009864557,3.3671296422,0.0000542695
12.7891330753,0.0009782278,3.3628938840,0.0000513883
12.7854553551,0.0009801206,3.3586891065,0.0000766336
12.7812814409,0.0009750988,3.3539200248,0.0001015486
12.7773873786,0.0009839447,3.3494356568,0.0000833015
12.7734193738,0.0009702702,3.3448544503,0.0000466320
12.7693882041,0.0009796183,3.3402289347,0.0000313993
12.7648689912,0.0009810475,3.3350755408,0.0000385558
12.7607781334,0.0009651325,3.3304235283,0.0000507734
12.7568125207,0.0009831334,3.3258978404,0.0000400150
12.7529825848,0.0009665617,3.3215321223,0.0000286962
12.7492512764,0.0009706949,3.3173006417,0.0000337605
12.7450750382,0.0009747123,3.3125753177,0.0000434736
12.7411407928,0.0009715061,3.3081301777,0.0000525526
12.7371248780,0.0009666002,3.3035845645,0.0000471829
12.7331401388,0.0009715833,3.2990852955,0.0000464921
12.7288539892,0.0009647460,3.2942402055,0.0000331346
12.7249753720,0.0009676817,3.2898753273,0.0000342277
12.7210830398,0.0009588358,3.2855180964,0.0000523496
12.7171613849,0.0009661752,3.2811200357,0.0000564749
12.7129385127,0.0009572133,3.2763604786,0.0000303667
12.7091354196,0.0009712740,3.2720793187,0.0000060384
12.7052926122,0.0009399077,3.2678063431,0.0000285062
12.7013903869,0.0009609988,3.2634702450,0.0000482620
12.6970712014,0.0009532345,3.2586371757,0.0000294407
12.6931572310,0.0009555135,3.2542694070,0.0000178815
12.6892879578,0.0009626597,3.2499581932,0.0000071796
12.6853972819,0.0009411050,3.2456519216,0.0000192559
12.6810716419,0.0009521141,3.2408676388,0.0000290968
12.6771079107,0.0009453927,3.2364734092,0.0000214294
12.6731577386,0.0009518823,3.2321240640,0.0000375063
12.6692793454,0.0009553202,3.2278292310,0.0000228241
12.6650307362,0.0009584490,3.2231534232,0.0000289816
12.6611709240,0.0009640887,3.2189042878,0.0000272480
12.6573160952,0.0009499121,3.2146493222,0.0000084070
12.6534657081,0.0009710804,3.2104069487,-0.0000084980
12.6496024562,0.0009582558,3.2061845434,0.0000028981
12.6452481068,0.0009584875,3.2014417861,0.0000252048
12.6412284692,0.0009580239,3.1970442327,0.0000199174
12.6372119217,0.0009508776,3.1926561822,0.0000145202
12.6289710203,0.0009619639,3.1836625146,-0.0000065674
12.6250921961,0.0009488688,3.1794644431,0.0000095312
12.6212362804,0.0009520750,3.1752916354,0.0000202803
12.6173132208,0.0009499117,3.1710496793,0.0000288839
12.6130048395,0.0009541608,3.1663764566,0.0000169266
12.6091162778,0.0009489073,3.1621742511,0.0000156959
12.6051910533,0.0009470145,3.1579177722,-0.0000060458
12.6012210529,0.0009451603,3.1536723708,0.0000256325
12.5968041890,0.0009396364,3.1489271344,0.0000318681
12.5928033972,0.0009568647,3.1446293139,0.0000315395
12.5888502395,0.0009278160,3.1403938034,0.0000364063
12.5849037640,0.0009498342,3.1361603394,0.0000302565
12.5805905491,0.0009499501,3.1315194047,0.0000027548
12.5767021378,0.0009396749,3.1273786489,0.0000150552
12.5728253155,0.0009436922,3.1232583264,0.0000297505
12.5689347398,0.0009353098,3.1191219777,0.0000374180
12.5646938813,0.0009428423,3.1146119641,0.0000380588
12.5608033430,0.0009487524,3.1104746805,0.0000329051
12.5569247420,0.0009316014,3.1063719996,0.0000440502
12.5530157748,0.0009470913,3.1022375956,0.0000500020
12.5491058802,0.0009459711,3.0980992839,0.0000473397
12.5448044044,0.0009534263,3.0935539580,0.0000452903
12.5408822624,0.0009387861,3.0894044300,0.0000323998
12.5370056675,0.0009472843,3.0853313011,0.0000422704
12.5332036719,0.0009511858,3.0813370108,0.0000470112
12.5290944300,0.0009597226,3.0770357557,0.0000619555
12.5253410336,0.0009463958,3.0731102137,0.0000734092
12.5214991291,0.0009472842,3.0690848850,0.0000725441
12.5175920123,0.0009455459,3.0649955397,0.0000704128
12.5132681255,0.0009457003,3.0604501589,0.0000417005
12.5093239204,0.0009432281,3.0563183487,0.0000239797
12.5053767397,0.0009490223,3.0522212176,0.0000383488
12.5014450508,0.0009361977,3.0481206476,0.0000274924
12.4971025408,0.0009385153,3.0436139054,0.0000312515
12.4931995545,0.0009495630,3.0395647012,0.0000301695
12.4893302947,0.0009276221,3.0355600725,0.0000332266
12.4853845795,0.0009474384,3.0314848588,0.0000392979
12.4809784782,0.0009299011,3.0269464940,0.0000517684
12.4769738861,0.0009411419,3.0228093481,0.0000446749
12.4730608534,0.0009293988,3.0187728325,0.0000381997
12.4691941018,0.0009407555,3.0148036052,0.0000459314
12.4649354981,0.0009354634,3.0104493751,0.0000654645
12.4610142350,0.0009338796,3.0064371443,0.0000747796
12.4570736550,0.0009520349,3.0023812231,0.0000546655
12.4531879334,0.0009402918,2.9983965727,0.0000442029
12.4493620146,0.0009459702,2.9944930033,0.0000483891
12.4450715362,0.0009490604,2.9901641711,0.0000956033
12.4410572820,0.0009382831,2.9860620743,0.0000818897
12.4370588280,0.0009511076,2.9819590517,0.0000454661
12.4331690866,0.0009328364,2.9779936288,0.0000306387
12.4289970156,0.0009502964,2.9737825788,0.0000509739
12.4251539801,0.0009418367,2.9699115608,0.0000721860
12.4212099967,0.0009341883,2.9659212134,0.0000708900
12.4172446875,0.0009335316,2.9619142921,0.0000690643
12.4129384047,0.0009317932,2.9575671052,0.0000651040
12.4091001966,0.0009315614,2.9536950839,0.0000587309
12.4052541071,0.0009247628,2.9498242979,0.0000563514
12.4013886618,0.0009331451,2.9459546783,0.0000693888
12.3971156402,0.0009237584,2.9416640478,0.0000647325
12.3931807324,0.0009229085,2.9377416168,0.0000835033
12.3892123297,0.0009163417,2.9337544899,0.0000656661
12.3852209788,0.0009023968,2.9297704550,0.0000683520
12.3807643718,0.0009180413,2.9253092901,0.0000520884
12.3767037515,0.0008985725,2.9212448392,0.0000316031
12.3727769543,0.0009193159,2.9173372708,0.0000292988
12.3689613811,0.0009089635,2.9135507387,0.0000323182
12.3647115739,0.0009113970,2.9093573033,0.0000537972
