Alignment Data
x,y,z,zd
13.0157347245,0.0008556272,3.6346758324,0.0000991459
13.0111652909,0.0008367764,3.6289827603,0.0001087393
13.0065993721,0.0008540820,3.6232962931,0.0001110780
13.0028448902,0.0008436136,3.6185840679,0.0000695897
12.9992714763,0.0008465107,3.6141827129,0.0001077908
12.9956654884,0.0008420684,3.6097279762,0.0001272335
12.9877548856,0.0008474764,3.5998942590,0.0000881759
12.9837814038,0.0008360809,3.5949533181,0.0000564602
12.9754362837,0.0008476695,3.5846917933,0.0000822617
12.9708798357,0.0008356173,3.5791147240,0.0001089457
12.9669452678,0.0008351537,3.5742932200,0.0001189230
12.9631150974,0.0008452744,3.5695812292,0.0001035962
12.9593205542,0.0008235650,3.5649378034,0.0001067197
12.9551510254,0.0008495621,3.5598343581,0.0001016354
12.9513686180,0.0008253805,3.5552455136,0.0001311353
12.9476168056,0.0008463173,3.5506513429,0.0001116992
12.9438102056,0.0008361192,3.5460034426,0.0000989900
12.9395245335,0.0008341105,3.5408060596,0.0001125088
12.9355090574,0.0008350762,3.5359356642,0.0001171553
12.9314180029,0.0008323722,3.5309614795,0.0001024888
12.9273325518,0.0008421066,3.5260097772,0.0000961902
12.9228969240,0.0008391708,3.5206519052,0.0000993412
12.9189335722,0.0008463943,3.5158812158,0.0001116002
12.9150392642,0.0008303247,3.5111743449,0.0000976886
12.9112877629,0.0008514546,3.5066484846,0.0000864502
12.9036195803,0.0008440379,3.4974074053,0.0000543895
12.8997411932,0.0008223671,3.4927575577,0.0000525494
12.8956642075,0.0008432652,3.4878836744,0.0000576693
12.8911006479,0.0008162251,3.4824284482,0.0000552365
12.8870197609,0.0008421063,3.4775730103,0.0000682690
12.8830275841,0.0008090787,3.4728083514,0.0000593280
12.8790972684,0.0008277364,3.4681414695,0.0000677875
12.8752125462,0.0008152206,3.4635331992,0.0000741232
12.8710471921,0.0008244143,3.4585786405,0.0000603589
12.8673060515,0.0008185427,3.4541705614,0.0000835756
12.8635202392,0.0008232553,3.4496652701,0.0000564210
12.8595821226,0.0008280453,3.4450486189,0.0000915936
12.8551373386,0.0008204740,3.4397983332,0.0000837126
12.8511428838,0.0008256116,3.4350958763,0.0000853740
12.8472349404,0.0008322557,3.4305052560,0.0000904576
12.8434037716,0.0008209761,3.4260124119,0.0000967707
12.8391267952,0.0008321784,3.4210035140,0.0001032542
12.8351897150,0.0008236801,3.4163621694,0.0000719085
12.8312498591,0.0008325260,3.4117792720,0.0000957392
12.8273957017,0.0008245685,3.4072908282,0.0001075207
12.8231486314,0.0008397109,3.4023424208,0.0001109101
12.8191732646,0.0008265771,3.3977109977,0.0001076666
12.8151377366,0.0008274269,3.3930037969,0.0000919409
12.8111372167,0.0008256500,3.3883596036,0.0000918293
12.8068093557,0.0008310966,3.3833549514,0.0001037659
12.8028818622,0.0008356547,3.3788084221,0.0001030161
12.7989198659,0.0008187353,3.3742343590,0.0001081936
12.7949436482,0.0008292037,3.3696311011,0.0000940842
12.7906507119,0.0008166493,3.3646525166,0.0000628628
12.7868490274,0.0008194692,3.3602992997,0.0000845272
12.7830278690,0.0008231389,3.3559258480,0.0001023751
12.7790732540,0.0008241432,3.3514009860,0.0001158672
12.7751001664,0.0008237183,3.3468303588,0.0000983360
12.7707046854,0.0008280447,3.3417739330,0.0000715343
