Alignment Data
x,y,z,zd
12.6695918956,0.0009152285,3.2281507252,-0.0000003874
12.6652880729,0.0009372468,3.2234116439,0.0000038198
12.6613132079,0.0009236109,3.2190435645,0.0000100595
12.6573072493,0.0009305640,3.2146439554,0.0000127558
12.6533471767,0.0009309889,3.2102889761,0.0000035193
12.6490985796,0.0009345041,3.2056314555,0.0000015918
12.6452361025,0.0009284780,3.2014118938,0.0000084414
12.6413044449,0.0009300617,3.1971368792,0.0000296053
12.6373231257,0.0009278212,3.1927648985,0.0000019821
12.6333955293,0.0009295208,3.1884632738,-0.0000198991
12.6291520157,0.0009368602,3.1838655470,-0.0000003177
12.6252452697,0.0009282460,3.1796129067,-0.0000082016
12.6212611896,0.0009324951,3.1753125732,0.0000142121
12.6172307699,0.0009284005,3.1709177467,-0.0000137762
12.6128742763,0.0009301001,3.1662083128,-0.0000100689
12.6089930106,0.0009265076,3.1620262872,0.0000008102
12.6051392423,0.0009308726,3.1578854455,0.0000174861
12.6012785617,0.0009120218,3.1537293449,0.0000206949
12.5969807746,0.0009287866,3.1490821175,-0.0000029691
12.5930762942,0.0009077726,3.1448745899,-0.0000161231
12.5891900757,0.0009300999,3.1407152754,-0.0000064168
12.5853028112,0.0009146484,3.1365694073,0.0000121501
12.5809993699,0.0009156527,3.1319763767,0.0000227538
12.5770834505,0.0009259665,3.1277738584,0.0000032527
12.5731903563,0.0009157685,3.1236024735,-0.0000152120
12.5693144424,0.0009306405,3.1194804107,-0.0000083359
12.5650563362,0.0009168887,3.1149722238,0.0000130700
12.5611680205,0.0009329195,3.1108479410,0.0000190841
12.5572479956,0.0009185110,3.1066831238,0.0000125319
12.5533501780,0.0009177384,3.1025470836,0.0000055169
12.5491136954,0.0009114805,3.0980793941,0.0000191918
12.5452132018,0.0009394090,3.0939838955,0.0000437468
12.5412470133,0.0009068837,3.0897971370,0.0000406513
12.5372386848,0.0009260820,3.0855636967,0.0000294007
12.5332603711,0.0009153432,3.0813449796,-0.0000046156
12.5289362419,0.0009120598,3.0768078951,0.0000001294
12.5250595347,0.0009336918,3.0727561797,0.0000144357
12.5212316109,0.0009077333,3.0687534563,0.0000211466
12.5174377918,0.0009343097,3.0647846914,0.0000207797
12.5132658738,0.0009145319,3.0604364054,0.0000302998
12.5094397192,0.0009173131,3.0564624834,0.0000474110
12.5055340013,0.0009207124,3.0523881027,0.0000415367
12.5015167686,0.0009273565,3.0482206664,0.0000529619
12.4970030250,0.0009111710,3.0434972622,0.0000178955
12.4929740930,0.0009331893,3.0392942019,-0.0000066519
12.4890448794,0.0009063810,3.0352437464,0.0000123132
12.4851840245,0.0009356614,3.0312902225,0.0000519580
12.4809616527,0.0009089691,3.0269180185,0.0000406593
12.4770812257,0.0009359318,3.0228914820,0.0000161822
12.4732187932,0.0009030202,3.0189069374,0.0000097509
12.4693545793,0.0009410693,3.0149350568,0.0000124387
12.4650605055,0.0009068057,3.0105474044,0.0000352008
12.4611028928,0.0009375154,3.0064953761,0.0000421468
12.4571253128,0.0009184328,3.0024159554,0.0000365300
12.4531773216,0.0009319914,2.9983530760,0.0000115529
12.4488802726,0.0009157288,2.9939573058,0.0000043704
12.4450151573,0.0009302531,2.9900342017,0.0000230949
12.4411336665,0.0009201324,2.9860877235,0.0000297987
12.4372252121,0.0009314119,2.9821264406,0.0000437499
12.4332885245,0.0009271627,2.9781282605,0.0000440442
12.4289599108,0.0009373219,2.9737255625,0.0000315633
12.4250282412,0.0009153423,2.9697446510,0.0000325386
12.4211000845,0.0009427299,2.9657711396,0.0000319051
12.4171819711,0.0009200935,2.9618056488,0.0000237233
12.4129099310,0.0009211751,2.9575072685,0.0000339644
12.4090933945,0.0009370514,2.9536687895,0.0000392822
12.4052797159,0.0009129857,2.9498362280,0.0000425420
12.4014504308,0.0009326863,2.9459918453,0.0000445528
12.3971861546,0.0009073459,2.9416943058,0.0000243153
12.3932744023,0.0009353902,2.9377760124,0.0000241409
12.3893670135,0.0009093545,2.9338690833,0.0000256443
12.3854261724,0.0009296731,2.9299375023,0.0000305767
12.3810464718,0.0009196682,2.9255736219,0.0000352650
12.3770211961,0.0009222949,2.9215558862,0.0000267114
12.3730995869,0.0009142602,2.9176557312,0.0000270970
12.3691869786,0.0009212133,2.9137558546,0.0000135139
12.3649370523,0.0009056459,2.9095419493,0.0000149728
12.3610824549,0.0009298660,2.9057134824,0.0000043764
12.3572253053,0.0009003151,2.9018987319,0.0000049172
12.3534085154,0.0009278959,2.8981345589,0.0000110846
12.3492084841,0.0009035985,2.8940033483,0.0000230285
12.3452925817,0.0009256553,2.8901391850,0.0000163005
12.3412628105,0.0008976110,2.8861724735,0.0000137305
12.3372246961,0.0009270072,2.8821918561,-0.0000000950
12.3333161647,0.0009090836,2.8783626245,0.0000048893
12.3291184816,0.0009130623,2.8742595141,0.0000138665
12.3252826787,0.0009153027,2.8705099603,0.0000166731
12.3213415049,0.0009166160,2.8666607181,0.0000176802
12.3173477239,0.0009185088,2.8627559554,0.0000092029
12.3130474920,0.0009122895,2.8585396885,-0.0000178273
